SZ_FCT_BRAND,SZ_FCT_CATG_ID,SZ_FCT_SORT_ORDER_NUMBER,SZ_FCT_NUMBER_OF_DIM,DIMENSION,SZ_FCT_NAME,SZ_FCT_ALPH_ALT_CTG_ID,SZ_FCT_ALPH_ALT_CTG,SZ_FACET_WEB_NAME,SZ_DIM1_NAME,SZ_DIM2_NAME,SZ_VARIANT_SORT_ORDER,SZ_FACET_DESCRIPTION,SZ_FCT_VAL_NM,SZ_FCT_VAL_NM_2,COL_POS_NBR,DEPARTMENT_TAG_NAME,PRODUCT_TYPE_TAG_NAME,CATEGORY_GROUP_TAG_NAME
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,00,XXS/XS,0,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,00,XXS/XS,0,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,00,XXS/XS,0,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,00,XXS/XS,0,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,0,XS,1,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,0,XS,1,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,0,XS,1,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,0,XS,1,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,2,XS,2,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,2,XS,2,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,2,XS,2,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,2,XS,2,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,4,S,3,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,4,S,3,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,4,S,3,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,4,S,3,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,6,S,4,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,6,S,4,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,6,S,4,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,6,S,4,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,8,M,5,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,8,M,5,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,8,M,5,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,8,M,5,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,10,M,6,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,10,M,6,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,10,M,6,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,10,M,6,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,12,L,7,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,12,L,7,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,12,L,7,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,12,L,7,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,14,L,8,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,14,L,8,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,14,L,8,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,14,L,8,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,16,XL,9,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,16,XL,9,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,16,XL,9,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,16,XL,9,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,18,XL,10,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,18,XL,10,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,18,XL,10,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,18,XL,10,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,20,XXL,11,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,20,XXL,11,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,20,XXL,11,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,4,Petite,20,XXL,11,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,16,1X,0,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,16,1X,0,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,16,1X,0,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,16,1X,0,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,18,1X,1,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,18,1X,1,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,18,1X,1,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,18,1X,1,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,20,2X,2,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,20,2X,2,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,20,2X,2,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,20,2X,2,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,22,2X,3,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,22,2X,3,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,22,2X,3,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,22,2X,3,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,24,3X,4,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,24,3X,4,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,24,3X,4,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,24,3X,4,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,26,3X,5,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,26,3X,5,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,26,3X,5,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,26,3X,5,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,28,4X,6,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,28,4X,6,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,28,4X,6,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,28,4X,6,Women,Apparel,Bottoms
AT,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,30,4X,7,Women,Apparel,Bottoms
BR,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,30,4X,7,Women,Apparel,Bottoms
GAP,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,30,4X,7,Women,Apparel,Bottoms
ON,61,2,2,1,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,7,Plus,30,4X,7,Women,Apparel,Bottoms
AT,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Short,,0,Women,Apparel,Bottoms
BR,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Short,,0,Women,Apparel,Bottoms
GAP,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Short,,0,Women,Apparel,Bottoms
ON,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Short,,0,Women,Apparel,Bottoms
AT,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Regular,,1,Women,Apparel,Bottoms
BR,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Regular,,1,Women,Apparel,Bottoms
GAP,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Regular,,1,Women,Apparel,Bottoms
ON,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Regular,,1,Women,Apparel,Bottoms
AT,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Long,,2,Women,Apparel,Bottoms
BR,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Long,,2,Women,Apparel,Bottoms
GAP,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Long,,2,Women,Apparel,Bottoms
ON,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Long,,2,Women,Apparel,Bottoms
AT,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Ankle,,3,Women,Apparel,Bottoms
BR,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Ankle,,3,Women,Apparel,Bottoms
GAP,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Ankle,,3,Women,Apparel,Bottoms
ON,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,1,Regular,Ankle,,3,Women,Apparel,Bottoms
AT,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,3,Tall,Long,,0,Women,Apparel,Bottoms
BR,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,3,Tall,Long,,0,Women,Apparel,Bottoms
GAP,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,3,Tall,Long,,0,Women,Apparel,Bottoms
ON,61,2,2,2,"Women's Bottoms BRONGA",28,"Women's Bottoms Alpha",Bottoms,size,inseam,3,Tall,Long,,0,Women,Apparel,Bottoms
AT,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,XS,,0,Girls,Apparel,"Swim Tops or One Pieces"
GAP,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,XS,,0,Girls,Apparel,"Swim Tops or One Pieces"
ON,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,XS,,0,Girls,Apparel,"Swim Tops or One Pieces"
AT,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,S,,1,Girls,Apparel,"Swim Tops or One Pieces"
GAP,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,S,,1,Girls,Apparel,"Swim Tops or One Pieces"
ON,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,S,,1,Girls,Apparel,"Swim Tops or One Pieces"
AT,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,M,,2,Girls,Apparel,"Swim Tops or One Pieces"
GAP,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,M,,2,Girls,Apparel,"Swim Tops or One Pieces"
ON,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,M,,2,Girls,Apparel,"Swim Tops or One Pieces"
AT,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,L,,3,Girls,Apparel,"Swim Tops or One Pieces"
GAP,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,L,,3,Girls,Apparel,"Swim Tops or One Pieces"
ON,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,L,,3,Girls,Apparel,"Swim Tops or One Pieces"
AT,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,XL,,4,Girls,Apparel,"Swim Tops or One Pieces"
GAP,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,XL,,4,Girls,Apparel,"Swim Tops or One Pieces"
ON,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,XL,,4,Girls,Apparel,"Swim Tops or One Pieces"
AT,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,XXL,,5,Girls,Apparel,"Swim Tops or One Pieces"
GAP,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,XXL,,5,Girls,Apparel,"Swim Tops or One Pieces"
ON,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,1,Regular,XXL,,5,Girls,Apparel,"Swim Tops or One Pieces"
AT,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,M,,0,Girls,Apparel,"Swim Tops or One Pieces"
GAP,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,M,,0,Girls,Apparel,"Swim Tops or One Pieces"
ON,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,M,,0,Girls,Apparel,"Swim Tops or One Pieces"
AT,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,L,,1,Girls,Apparel,"Swim Tops or One Pieces"
GAP,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,L,,1,Girls,Apparel,"Swim Tops or One Pieces"
ON,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,L,,1,Girls,Apparel,"Swim Tops or One Pieces"
AT,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,XL,,2,Girls,Apparel,"Swim Tops or One Pieces"
GAP,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,XL,,2,Girls,Apparel,"Swim Tops or One Pieces"
ON,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,XL,,2,Girls,Apparel,"Swim Tops or One Pieces"
AT,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,XXL,,3,Girls,Apparel,"Swim Tops or One Pieces"
GAP,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,XXL,,3,Girls,Apparel,"Swim Tops or One Pieces"
ON,62,11,1,1,"Girls' Swim Tops & One Pieces",,,Swim,size,,7,Plus,XXL,,3,Girls,Apparel,"Swim Tops or One Pieces"
GAP,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,XS,,0,Boys,Apparel,Outerwear
ON,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,XS,,0,Boys,Apparel,Outerwear
GAP,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,S,,1,Boys,Apparel,Outerwear
ON,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,S,,1,Boys,Apparel,Outerwear
GAP,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,M,,2,Boys,Apparel,Outerwear
ON,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,M,,2,Boys,Apparel,Outerwear
GAP,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,L,,3,Boys,Apparel,Outerwear
ON,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,L,,3,Boys,Apparel,Outerwear
GAP,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,XL,,4,Boys,Apparel,Outerwear
ON,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,XL,,4,Boys,Apparel,Outerwear
GAP,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,XXL,,5,Boys,Apparel,Outerwear
ON,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,1,Regular,XXL,,5,Boys,Apparel,Outerwear
GAP,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,6,Husky,M,,0,Boys,Apparel,Outerwear
ON,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,6,Husky,M,,0,Boys,Apparel,Outerwear
GAP,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,6,Husky,L,,1,Boys,Apparel,Outerwear
ON,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,6,Husky,L,,1,Boys,Apparel,Outerwear
GAP,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,6,Husky,XL,,2,Boys,Apparel,Outerwear
ON,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,6,Husky,XL,,2,Boys,Apparel,Outerwear
GAP,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,6,Husky,XXL,,3,Boys,Apparel,Outerwear
ON,63,3,1,1,"Boys' Outerwear",,,Outerwear,size,,6,Husky,XXL,,3,Boys,Apparel,Outerwear
AT,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,30A,XXS,0,Women,Apparel,"Bras or Support Tops"
GAP,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,30A,XXS,0,Women,Apparel,"Bras or Support Tops"
ON,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,30A,XXS,0,Women,Apparel,"Bras or Support Tops"
AT,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,30B,XXS,1,Women,Apparel,"Bras or Support Tops"
GAP,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,30B,XXS,1,Women,Apparel,"Bras or Support Tops"
ON,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,30B,XXS,1,Women,Apparel,"Bras or Support Tops"
AT,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,30C,XXS,2,Women,Apparel,"Bras or Support Tops"
GAP,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,30C,XXS,2,Women,Apparel,"Bras or Support Tops"
ON,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,30C,XXS,2,Women,Apparel,"Bras or Support Tops"
AT,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32A,XS,3,Women,Apparel,"Bras or Support Tops"
GAP,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32A,XS,3,Women,Apparel,"Bras or Support Tops"
ON,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32A,XS,3,Women,Apparel,"Bras or Support Tops"
AT,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32B,XS,4,Women,Apparel,"Bras or Support Tops"
GAP,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32B,XS,4,Women,Apparel,"Bras or Support Tops"
ON,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32B,XS,4,Women,Apparel,"Bras or Support Tops"
AT,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32C,XS,5,Women,Apparel,"Bras or Support Tops"
GAP,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32C,XS,5,Women,Apparel,"Bras or Support Tops"
ON,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32C,XS,5,Women,Apparel,"Bras or Support Tops"
AT,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32D,S,6,Women,Apparel,"Bras or Support Tops"
GAP,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32D,S,6,Women,Apparel,"Bras or Support Tops"
ON,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32D,S,6,Women,Apparel,"Bras or Support Tops"
AT,64,9,1,1,"Womens' Bras and Support Tops ONGA",26,"Women's Bras & Support Tops Alpha","Bras & Support Tops",size,,1,Regular,32DD,S,7,Women,Apparel,"Bras or Support Tops"
